team,year,squad_size,age,height_cm,weight_kg,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
France,2016,22,26.63636363636364,181.9090909090909,76.4090909090909,61.95454545454545,53.09090909090909,64.63636363636364,70.77272727272727,54.90909090909091,64.54545454545455,60.95454545454545,55.86363636363637,65.27272727272727,70.36363636363636,73.22727272727273,73.27272727272727,70.27272727272727,79.77272727272727,65.45454545454545,67.63636363636364,76.36363636363636,74.77272727272727,72.9090909090909,58.77272727272727,70.13636363636364,61.22727272727273,60.04545454545455,64.0909090909091,58.31818181818182,,55.63636363636363,59.13636363636363,58.0,20.90909090909091,19.863636363636363,17.59090909090909,19.13636363636364,20.045454545454547
Gabon,2016,15,23.6,180.8,75.6,55.06666666666667,45.53333333333333,57.46666666666667,64.86666666666666,42.66666666666666,60.13333333333333,46.13333333333333,44.73333333333333,59.06666666666667,64.06666666666666,70.73333333333333,71.0,65.46666666666667,65.33333333333333,65.73333333333333,58.66666666666666,63.2,64.66666666666667,70.86666666666666,46.06666666666667,63.66666666666666,54.8,51.2,54.86666666666667,49.06666666666667,,54.333333333333336,56.86666666666667,54.86666666666667,14.333333333333334,14.4,15.533333333333331,14.733333333333333,15.466666666666669
Gambia,2016,12,24.166666666666668,181.66666666666663,74.66666666666667,50.75,53.833333333333336,53.66666666666666,58.25,47.75,59.66666666666666,49.66666666666666,47.833333333333336,52.66666666666666,61.25,76.25,78.33333333333333,71.33333333333333,61.083333333333336,64.83333333333333,63.25,64.5,68.33333333333333,69.41666666666667,52.75,60.41666666666666,39.91666666666666,57.833333333333336,51.583333333333336,55.91666666666666,,41.083333333333336,43.25,41.0,10.0,10.666666666666666,10.583333333333334,12.5,10.166666666666666
Georgia,2016,19,23.473684210526315,182.3684210526316,74.52631578947368,49.10526315789474,45.36842105263158,55.21052631578947,60.10526315789474,44.10526315789474,56.47368421052632,48.63157894736842,47.21052631578947,53.68421052631579,60.36842105263158,67.89473684210526,67.89473684210526,62.526315789473685,60.47368421052632,64.3157894736842,54.68421052631579,61.1578947368421,63.578947368421055,65.10526315789474,46.63157894736842,53.47368421052632,45.526315789473685,49.578947368421055,55.36842105263158,48.0,,43.68421052631579,47.94736842105263,45.05263157894737,13.894736842105264,13.63157894736842,12.578947368421051,14.105263157894736,14.473684210526317
Germany,2016,23,25.043478260869566,184.6086956521739,80.52173913043478,65.82608695652173,60.21739130434783,59.56521739130435,74.78260869565217,62.43478260869565,69.1304347826087,65.3913043478261,58.69565217391305,69.69565217391305,72.69565217391305,70.04347826086956,70.6086956521739,70.08695652173913,82.30434782608695,65.52173913043478,69.52173913043478,69.3913043478261,71.21739130434783,72.78260869565217,63.0,61.43478260869565,58.73913043478261,65.08695652173913,74.26086956521739,64.56521739130434,,46.43478260869565,52.21739130434783,51.47826086956522,19.82608695652174,19.47826086956522,19.608695652173918,18.869565217391305,19.91304347826087
Ghana,2016,23,24.39130434782609,176.7826086956522,73.17391304347827,66.47826086956522,60.0,59.56521739130435,73.56521739130434,59.52173913043478,73.91304347826087,65.04347826086956,54.69565217391305,67.34782608695652,75.26086956521739,81.0,80.04347826086956,80.04347826086956,70.73913043478261,77.1304347826087,73.82608695652173,80.21739130434783,78.56521739130434,69.69565217391305,67.26086956521739,74.56521739130434,62.34782608695652,67.95652173913044,67.26086956521739,59.73913043478261,,55.391304347826086,63.78260869565217,62.47826086956522,9.304347826086955,8.08695652173913,8.91304347826087,9.478260869565217,8.91304347826087
Gibraltar,2016,2,25.5,179.5,70.0,61.0,37.5,50.5,56.0,34.5,59.5,49.0,41.0,53.0,57.0,79.0,78.0,76.0,60.5,75.5,51.5,72.0,71.5,58.0,47.5,44.0,50.5,48.5,51.0,43.0,,50.5,47.0,47.5,11.5,9.0,8.5,9.5,9.0
Greece,2016,19,25.73684210526316,184.26315789473685,78.36842105263158,55.31578947368421,46.05263157894737,59.26315789473684,63.578947368421055,47.21052631578947,58.31578947368421,52.1578947368421,49.578947368421055,61.0,64.3157894736842,65.63157894736842,67.05263157894737,63.05263157894737,71.52631578947368,61.05263157894737,63.94736842105263,67.15789473684211,67.21052631578948,73.21052631578948,56.526315789473685,67.21052631578948,54.05263157894737,51.578947368421055,56.0,49.526315789473685,,53.26315789473684,56.05263157894737,54.47368421052632,21.789473684210527,19.68421052631579,19.63157894736842,21.105263157894736,21.57894736842105
Grenada,2016,2,24.0,180.0,81.5,39.5,32.0,54.0,46.5,39.0,42.0,38.0,39.0,41.0,44.0,75.0,73.0,59.5,50.0,63.5,52.5,69.0,67.0,74.5,30.5,50.5,51.5,32.5,40.5,42.0,,56.0,57.0,59.5,11.0,10.0,8.5,6.0,11.0
Guam,2016,1,27.0,175.0,68.0,59.0,49.0,60.0,64.0,48.0,60.0,61.0,55.0,58.0,64.0,75.0,74.0,76.0,75.0,90.0,53.0,81.0,78.0,70.0,36.0,71.0,71.0,55.0,56.0,52.0,,73.0,67.0,71.0,13.0,9.0,16.0,12.0,11.0
Guatemala,2016,4,25.5,183.25,75.5,43.5,43.25,44.0,53.75,35.0,48.75,46.25,39.75,43.0,51.0,64.5,60.25,48.25,61.0,57.0,50.25,60.0,58.75,62.75,38.25,60.0,47.75,40.5,48.5,43.5,,49.25,50.0,45.5,27.25,25.75,21.5,24.75,23.0
Guinea,2016,23,24.130434782608692,180.91304347826087,74.8695652173913,59.08695652173913,55.95652173913044,58.95652173913044,65.52173913043478,53.47826086956522,68.82608695652173,55.95652173913044,48.26086956521739,57.47826086956522,68.69565217391305,75.8695652173913,76.43478260869566,71.47826086956522,64.78260869565217,69.21739130434783,69.8695652173913,68.21739130434783,66.91304347826087,67.04347826086956,59.60869565217392,61.130434782608695,43.73913043478261,61.95652173913044,56.60869565217392,55.82608695652174,,38.56521739130435,41.17391304347826,39.43478260869565,9.73913043478261,10.0,11.173913043478262,10.347826086956522,10.391304347826088
Guinea-Bissau,2016,9,24.0,178.33333333333334,72.66666666666667,53.55555555555556,53.0,52.66666666666666,60.11111111111112,50.66666666666666,63.77777777777778,49.44444444444444,45.888888888888886,50.333333333333336,64.44444444444444,75.77777777777777,77.55555555555556,74.11111111111111,62.0,73.88888888888889,63.22222222222222,61.77777777777778,66.66666666666667,55.44444444444444,49.0,54.333333333333336,36.0,55.55555555555556,54.0,56.333333333333336,,35.0,37.44444444444444,36.44444444444444,11.666666666666666,10.22222222222222,10.77777777777778,12.11111111111111,11.0
Guyana,2016,2,28.0,179.0,77.0,67.5,53.0,55.5,67.0,42.5,66.5,52.0,49.0,63.5,64.0,72.0,71.5,63.0,57.5,60.5,66.5,64.5,73.5,71.0,55.0,74.0,55.0,59.0,63.0,56.5,,52.0,61.0,60.0,7.0,11.0,14.5,14.0,10.5
Haiti,2016,10,24.7,178.6,75.2,42.2,42.6,51.7,55.2,38.8,53.2,39.2,37.3,50.8,52.1,66.7,67.9,58.4,63.2,65.7,52.3,68.7,61.3,65.7,42.3,55.1,51.6,44.0,43.6,46.6,,48.8,50.4,48.6,15.6,17.2,15.4,17.7,16.5
Honduras,2016,13,25.76923076923077,179.3846153846154,74.3076923076923,56.07692307692308,51.23076923076923,61.53846153846154,61.15384615384615,53.76923076923077,65.84615384615384,55.38461538461539,51.69230769230769,54.15384615384615,67.23076923076923,69.6923076923077,71.76923076923077,70.92307692307692,64.23076923076923,69.3076923076923,67.23076923076923,71.0,74.84615384615384,67.38461538461539,52.76923076923077,66.15384615384616,53.84615384615385,60.46153846153846,57.15384615384615,59.84615384615385,,52.38461538461539,55.07692307692308,51.53846153846154,10.76923076923077,9.076923076923077,11.307692307692308,11.615384615384617,11.384615384615383
Hungary,2016,18,28.0,185.33333333333331,80.88888888888889,53.44444444444444,55.44444444444444,57.888888888888886,61.22222222222222,52.44444444444444,56.44444444444444,51.833333333333336,51.61111111111112,54.72222222222222,61.55555555555556,67.16666666666667,66.83333333333333,63.0,67.88888888888889,61.55555555555556,61.27777777777778,69.33333333333333,65.22222222222223,71.5,53.388888888888886,57.77777777777778,44.888888888888886,54.888888888888886,53.05555555555556,58.388888888888886,,42.27777777777778,43.27777777777778,42.11111111111112,17.38888888888889,17.555555555555557,16.555555555555557,17.555555555555557,17.166666666666668
Iceland,2016,23,26.695652173913043,184.65217391304347,79.56521739130434,57.17391304347826,54.52173913043478,64.69565217391305,64.34782608695652,55.17391304347826,60.869565217391305,58.869565217391305,54.47826086956522,60.47826086956522,66.0,67.3913043478261,68.73913043478261,63.73913043478261,67.69565217391305,63.56521739130435,69.08695652173913,69.95652173913044,73.8695652173913,74.30434782608695,63.391304347826086,66.91304347826087,53.60869565217392,59.60869565217392,59.60869565217392,58.130434782608695,,49.73913043478261,55.30434782608695,51.04347826086956,9.826086956521738,10.478260869565217,11.304347826086955,11.26086956521739,11.782608695652174
India,2016,23,25.30434782608696,177.95652173913044,74.56521739130434,40.130434782608695,38.78260869565217,46.21739130434783,47.82608695652174,38.0,48.26086956521739,38.56521739130435,39.78260869565217,40.34782608695652,47.17391304347826,68.8695652173913,65.8695652173913,65.73913043478261,51.82608695652174,65.8695652173913,47.82608695652174,59.21739130434783,56.21739130434783,55.91304347826087,40.43478260869565,45.34782608695652,35.78260869565217,43.0,43.21739130434783,47.08695652173913,,36.391304347826086,41.04347826086956,39.69565217391305,17.652173913043477,17.043478260869566,17.52173913043478,17.26086956521739,17.217391304347824
Indonesia,2016,1,22.0,175.0,70.0,49.0,22.0,36.0,52.0,20.0,50.0,53.0,44.0,47.0,56.0,73.0,66.0,75.0,56.0,76.0,36.0,67.0,56.0,51.0,37.0,62.0,59.0,51.0,53.0,42.0,,48.0,58.0,60.0,11.0,8.0,10.0,15.0,6.0
Iran,2016,6,25.0,183.5,79.33333333333333,48.66666666666666,46.0,39.0,49.0,46.5,50.16666666666666,45.66666666666666,38.833333333333336,43.5,50.16666666666666,67.16666666666667,66.5,65.0,66.16666666666667,62.833333333333336,50.0,65.0,54.0,66.16666666666667,44.833333333333336,51.66666666666666,34.666666666666664,45.66666666666666,52.833333333333336,39.66666666666666,,31.83333333333333,33.166666666666664,31.666666666666668,29.33333333333333,26.666666666666668,27.5,28.5,30.166666666666668
Iraq,2016,11,23.90909090909091,181.45454545454547,72.54545454545455,49.72727272727273,52.54545454545455,54.90909090909091,60.81818181818182,50.45454545454545,63.81818181818182,52.36363636363637,48.0,53.45454545454545,63.45454545454545,71.72727272727273,71.27272727272727,72.0,58.63636363636363,62.81818181818182,63.36363636363637,64.63636363636364,67.72727272727273,67.0909090909091,55.09090909090909,60.72727272727273,45.72727272727273,54.18181818181818,57.36363636363637,59.18181818181818,,44.0,46.36363636363637,44.09090909090909,11.727272727272728,10.909090909090908,11.272727272727272,10.454545454545457,11.636363636363637
Israel,2016,18,25.05555555555556,180.83333333333331,76.11111111111111,55.22222222222222,51.27777777777778,56.72222222222222,67.0,50.22222222222222,64.11111111111111,53.5,50.77777777777778,60.66666666666666,66.77777777777777,66.88888888888889,65.72222222222223,67.5,64.83333333333333,66.5,63.0,67.55555555555556,64.83333333333333,65.44444444444444,52.388888888888886,58.22222222222222,45.66666666666666,57.61111111111112,60.888888888888886,56.888888888888886,,45.27777777777778,49.72222222222222,46.5,13.61111111111111,14.22222222222222,12.833333333333334,14.27777777777778,13.555555555555555
Italy,2016,23,27.47826086956522,183.5217391304348,76.52173913043478,60.60869565217392,51.34782608695652,61.30434782608695,68.73913043478261,56.04347826086956,65.69565217391305,63.56521739130435,52.73913043478261,66.08695652173913,70.08695652173913,69.52173913043478,68.69565217391305,67.1304347826087,77.26086956521739,63.21739130434783,68.6086956521739,68.26086956521739,70.17391304347827,69.91304347826087,60.43478260869565,66.47826086956522,55.43478260869565,57.391304347826086,65.56521739130434,55.869565217391305,,50.91304347826087,55.47826086956522,54.78260869565217,18.73913043478261,17.130434782608695,17.26086956521739,18.47826086956522,17.82608695652174
Ivory Coast,2016,19,26.36842105263158,183.3684210526316,78.78947368421052,54.42105263157895,58.78947368421053,63.526315789473685,65.94736842105263,53.73684210526316,63.10526315789474,56.05263157894737,51.05263157894737,57.578947368421055,67.47368421052632,70.94736842105263,71.3157894736842,63.526315789473685,70.26315789473684,63.73684210526316,66.63157894736842,66.21052631578948,72.3157894736842,73.0,59.05263157894737,65.21052631578948,52.1578947368421,59.42105263157895,60.78947368421053,58.8421052631579,,47.10526315789474,52.42105263157895,47.73684210526316,17.157894736842106,16.31578947368421,16.736842105263158,16.57894736842105,17.05263157894737
Jamaica,2016,23,27.91304347826087,183.2608695652174,79.17391304347827,52.91304347826087,47.56521739130435,55.869565217391305,58.69565217391305,43.0,59.43478260869565,48.95652173913044,39.0,48.82608695652174,60.65217391304348,73.3913043478261,73.34782608695652,68.6086956521739,65.6086956521739,61.95652173913044,60.17391304347826,67.04347826086956,68.43478260869566,72.17391304347827,48.869565217391305,60.73913043478261,47.65217391304348,55.43478260869565,54.73913043478261,49.69565217391305,,47.47826086956522,49.91304347826087,45.17391304347826,15.173913043478262,15.173913043478262,15.869565217391305,15.478260869565217,15.608695652173912
Japan,2016,23,25.82608695652174,178.2173913043478,71.47826086956522,63.47826086956522,57.78260869565217,57.30434782608695,72.04347826086956,57.95652173913044,72.95652173913044,65.21739130434783,55.391304347826086,63.130434782608695,74.26086956521739,77.17391304347827,75.69565217391305,79.56521739130434,71.73913043478261,75.3913043478261,65.26086956521739,71.8695652173913,73.04347826086956,55.91304347826087,59.56521739130435,52.95652173913044,46.34782608695652,66.78260869565217,67.69565217391305,58.0,,42.47826086956522,44.65217391304348,44.47826086956522,10.826086956521738,10.73913043478261,10.391304347826088,9.826086956521738,11.043478260869565
Jordan,2016,2,23.5,174.0,71.0,45.0,53.0,47.5,57.0,46.0,57.0,45.0,39.5,55.0,59.5,78.0,73.5,68.0,50.5,69.0,61.0,58.0,65.5,67.5,57.0,52.0,47.0,47.0,56.5,51.5,,49.5,56.5,58.0,11.0,13.0,12.5,11.5,9.5
Kazakhstan,2016,4,25.25,177.25,73.5,66.25,48.75,54.5,68.5,54.75,64.5,62.5,59.25,63.0,67.5,73.25,68.5,73.0,65.75,78.25,64.25,66.25,68.5,63.25,56.75,62.0,52.75,57.5,60.75,52.25,,49.5,59.5,55.75,9.5,8.75,8.5,12.0,13.0
Kenya,2016,2,27.5,186.0,79.0,40.0,38.0,45.5,48.5,39.5,45.5,40.5,39.0,44.0,47.0,55.0,59.0,63.5,68.0,60.5,51.0,73.0,61.0,80.0,38.0,55.0,51.5,41.5,58.0,44.0,,43.0,47.5,47.5,39.0,38.5,35.5,40.5,45.5
Kosovo,2016,20,24.1,182.65,78.1,45.35,48.95,49.6,57.8,46.8,56.0,48.25,44.05,50.05,58.95,64.7,65.1,64.65,59.6,65.05,60.65,63.65,57.9,65.05,50.05,59.4,40.45,49.45,51.3,49.9,,37.9,41.55,37.55,15.05,13.05,13.5,14.0,13.85
Kuwait,2016,2,24.0,175.5,68.0,64.5,63.5,54.0,70.0,67.5,72.0,67.0,67.0,65.0,68.0,74.5,78.5,84.0,64.5,72.5,66.5,69.0,78.0,56.0,62.5,59.5,27.5,66.0,71.0,57.5,,31.5,30.0,32.5,13.5,9.0,10.5,11.0,13.0
Kyrgyzstan,2016,1,28.0,197.0,87.0,14.0,11.0,15.0,35.0,11.0,13.0,12.0,12.0,32.0,19.0,46.0,48.0,35.0,65.0,34.0,23.0,69.0,30.0,71.0,12.0,33.0,14.0,10.0,13.0,14.0,,13.0,14.0,16.0,69.0,66.0,69.0,75.0,73.0
Latvia,2016,10,26.2,182.1,76.0,45.0,47.9,52.5,56.1,45.0,55.4,46.4,48.9,48.2,57.0,65.4,67.4,60.2,61.2,63.8,60.2,72.8,64.7,64.5,47.7,52.8,39.7,53.8,54.0,54.6,,43.2,47.4,45.0,16.6,16.3,16.9,15.7,16.4
Lebanon,2016,5,26.6,186.2,83.4,37.2,38.8,46.0,57.0,33.6,43.0,36.6,35.0,53.8,49.0,61.4,65.0,56.4,59.0,57.2,51.4,65.2,61.6,75.4,41.0,53.6,47.2,37.0,44.8,39.6,,45.8,49.6,45.0,18.6,18.4,16.8,16.4,19.4
Liberia,2016,4,24.75,181.0,75.0,45.25,63.75,55.75,55.25,53.75,65.25,51.5,37.25,36.75,66.25,80.75,76.25,79.5,60.25,65.25,62.0,67.25,66.0,64.0,55.0,53.25,24.0,65.75,57.5,58.25,,19.75,21.75,22.0,11.5,12.0,10.0,10.75,14.0
Libya,2016,5,22.0,175.4,69.0,55.6,49.6,44.8,57.4,43.6,62.8,50.6,49.8,53.4,59.8,69.0,67.4,69.6,55.4,75.2,58.4,62.0,61.6,52.0,45.2,52.6,42.8,56.2,55.6,51.4,,37.2,45.2,47.4,12.2,11.2,9.0,8.8,11.2
Liechtenstein,2016,6,27.666666666666668,181.5,76.66666666666667,42.833333333333336,36.66666666666666,48.66666666666666,50.66666666666666,38.0,46.5,43.0,43.16666666666666,50.0,52.16666666666666,52.66666666666666,53.16666666666666,57.66666666666666,58.16666666666666,61.0,47.833333333333336,57.833333333333336,57.16666666666666,61.833333333333336,40.5,54.0,50.5,42.333333333333336,53.833333333333336,44.833333333333336,,48.66666666666666,55.333333333333336,51.833333333333336,20.0,20.0,18.0,20.33333333333333,21.166666666666668
Lithuania,2016,9,24.33333333333333,187.44444444444449,81.55555555555556,29.77777777777778,32.77777777777778,35.333333333333336,39.55555555555556,29.77777777777778,36.11111111111112,30.55555555555556,28.444444444444443,34.888888888888886,40.0,53.44444444444444,54.888888888888886,46.77777777777778,61.77777777777778,54.55555555555556,39.44444444444444,64.55555555555556,49.77777777777778,63.66666666666666,33.55555555555556,40.888888888888886,29.444444444444443,34.44444444444444,36.888888888888886,35.111111111111114,,24.22222222222222,24.22222222222222,24.11111111111111,42.333333333333336,41.22222222222222,40.888888888888886,42.0,45.55555555555556
Luxembourg,2016,7,25.285714285714285,183.42857142857144,78.57142857142857,43.71428571428572,40.42857142857143,57.142857142857146,57.285714285714285,43.285714285714285,48.42857142857143,41.142857142857146,46.71428571428572,49.0,55.57142857142857,56.85714285714285,58.42857142857143,56.42857142857143,58.71428571428572,58.142857142857146,63.285714285714285,69.0,65.42857142857143,70.14285714285714,47.42857142857143,58.42857142857143,42.285714285714285,47.57142857142857,49.42857142857143,51.57142857142857,,43.0,45.71428571428572,42.85714285714285,19.285714285714285,18.142857142857142,18.714285714285715,19.285714285714285,19.571428571428573
